customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag
8808-ELEHO,MALE,YES,NO,NO,8,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,81.25,585.95,YES,1
0103-CSITQ,FEMALE,NO,YES,NO,57,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),109.4,6252.7,NO,0
3506-LCJDC,MALE,NO,YES,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),19.95,19.95,YES,1
8671-KKKOS,FEMALE,NO,YES,NO,46,NO,NO PHONE SERVICE,DSL,YES,YES,NO,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,45.55,2062.15,NO,0
7305-ZWMAJ,MALE,NO,YES,NO,30,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),20.7,587.1,NO,0
9518-XXBXE,MALE,YES,YES,NO,10,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,75.3,720.45,NO,0
3934-HXCFZ,MALE,NO,YES,NO,23,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,99.25,2186.4,YES,1
6578-KRMAW,MALE,NO,NO,NO,32,YES,NO,FIBER OPTIC,YES,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),93.4,2979.3,NO,0
4860-IJUDE,MALE,NO,NO,NO,13,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),73.75,956.65,NO,0
7666-WKRON,FEMALE,NO,NO,NO,39,YES,NO,FIBER OPTIC,NO,NO,YES,YES,NO,NO,TWO YEAR,YES,ELECTRONIC CHECK,80.45,3201.55,YES,1
9688-YGXVR,FEMALE,NO,NO,NO,44,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),88.15,3973.2,NO,0
0423-UDIJQ,MALE,YES,NO,NO,9,YES,NO,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,49.2,447.9,NO,0
1945-XISKS,FEMALE,NO,YES,NO,67,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,19.65,1335.2,NO,0
4910-AQFFX,MALE,NO,YES,YES,9,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),79.35,661.25,YES,1
2154-KVJFF,FEMALE,NO,NO,NO,15,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.75,1111.85,YES,1
5360-LJCNJ,FEMALE,NO,YES,NO,71,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),105.15,7555.0,NO,0
2607-FBDFF,MALE,NO,NO,NO,1,YES,NO,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),49.0,49.0,NO,0
9647-ERGBE,FEMALE,NO,YES,YES,30,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,100.05,3046.15,YES,1
3428-XZMAZ,MALE,NO,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,69.35,69.35,YES,1
1100-DDVRV,MALE,NO,YES,NO,17,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,49.8,836.35,NO,0
0378-TOVMS,FEMALE,NO,NO,NO,3,YES,NO,FIBER OPTIC,NO,NO,NO,YES,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,85.8,272.2,YES,1
4355-HBJHH,MALE,NO,YES,YES,67,YES,YES,DSL,YES,NO,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,79.7,5293.4,YES,1
6728-WYQBC,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),20.95,20.95,NO,0
9058-CBREO,FEMALE,YES,NO,NO,1,YES,YES,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,50.55,50.55,YES,1
9029-FEGVJ,FEMALE,YES,YES,NO,32,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,79.3,2570.0,NO,0
7216-KAOID,MALE,NO,YES,YES,41,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),19.5,798.2,NO,0
0318-QUUOB,MALE,NO,YES,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,80.55,80.55,YES,1
6145-NNPNO,FEMALE,NO,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),44.15,44.15,NO,0
5520-FVEWJ,FEMALE,NO,YES,YES,12,YES,YES,FIBER OPTIC,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.5,916.9,YES,1
5339-TJFEK,MALE,NO,YES,YES,62,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,105.5,6487.2,NO,0
5572-ZDXHY,FEMALE,NO,NO,NO,22,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,84.3,1855.65,YES,1
2074-GUHPQ,FEMALE,NO,NO,YES,17,YES,YES,FIBER OPTIC,NO,YES,YES,YES,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),92.7,1556.85,NO,0
4625-XMOYM,FEMALE,NO,YES,YES,72,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),26.25,1988.05,NO,0
5827-MWCZK,MALE,NO,YES,YES,56,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),96.95,5432.2,NO,0
1385-TQOZW,FEMALE,NO,NO,NO,9,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),20.45,147.55,NO,0
5914-XRFQB,MALE,NO,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),115.8,8424.9,NO,0
4329-YPDDQ,MALE,NO,NO,NO,20,YES,NO,FIBER OPTIC,YES,YES,YES,YES,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),108.2,2203.7,NO,0
4804-NCPET,MALE,NO,YES,YES,19,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,20.2,387.4,NO,0
3750-CKVKH,MALE,NO,NO,NO,2,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,67.75,116.65,YES,1
5944-UGLLK,MALE,NO,NO,NO,53,NO,NO PHONE SERVICE,DSL,NO,NO,YES,YES,YES,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),54.9,3045.75,NO,0
8063-GBATB,FEMALE,YES,NO,NO,27,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.25,2287.25,YES,1
7787-BNTZM,MALE,NO,NO,NO,6,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),20.15,130.5,NO,0
2252-ISRNH,MALE,NO,YES,YES,9,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,NO,ONE YEAR,YES,ELECTRONIC CHECK,90.35,767.9,NO,0
9415-TPKRV,FEMALE,NO,YES,YES,8,YES,YES,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,55.75,446.8,NO,0
5322-TEUJK,FEMALE,NO,YES,YES,71,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),114.6,8100.25,NO,0
4547-KQRTM,FEMALE,NO,NO,NO,10,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),80.05,830.7,YES,1
4877-EVATK,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.0,20.0,YES,1
1866-DIOQZ,FEMALE,NO,YES,NO,71,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,YES,YES,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),66.8,4689.15,NO,0
8375-KVTHK,MALE,NO,YES,NO,68,YES,NO,FIBER OPTIC,NO,YES,NO,YES,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,100.3,6754.35,NO,0
2697-NQBPF,MALE,NO,NO,NO,34,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,105.35,3540.65,NO,0
3709-OIJEA,MALE,NO,NO,NO,26,YES,NO,FIBER OPTIC,NO,YES,YES,YES,NO,NO,ONE YEAR,YES,ELECTRONIC CHECK,85.2,2184.6,NO,0
7639-SUPCW,FEMALE,NO,NO,NO,22,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),48.8,1054.6,YES,1
1386-ZIKUV,MALE,NO,NO,NO,7,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,18.95,130.55,NO,0
0599-XNYDO,FEMALE,NO,YES,NO,20,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),69.8,1540.35,NO,0
6377-WHAOX,FEMALE,NO,YES,NO,60,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,106.15,6411.25,NO,0
6855-VLGOS,MALE,NO,YES,YES,72,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,ELECTRONIC CHECK,20.55,1432.55,NO,0
8999-XXGNS,FEMALE,YES,YES,NO,72,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),105.75,7629.85,NO,0
8746-OQQRW,MALE,NO,NO,NO,4,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,25.25,101.9,NO,0
3181-MIZBN,MALE,NO,YES,YES,16,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,19.75,313.4,NO,0
0471-ARVMX,FEMALE,YES,YES,NO,62,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,104.85,6312.9,NO,0
7766-CLTIC,FEMALE,NO,NO,NO,10,YES,NO,DSL,NO,NO,NO,YES,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,60.95,629.55,NO,0
5650-YLIBA,MALE,NO,NO,NO,31,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,81.15,2640.55,NO,0
0825-CPPQH,FEMALE,NO,YES,NO,71,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.1,1372.45,NO,0
9084-OAYKL,MALE,NO,NO,NO,58,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,20.8,1212.25,NO,0
6122-LJADA,MALE,NO,YES,YES,70,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),90.15,6237.05,NO,0
2400-XIWIO,FEMALE,NO,YES,NO,71,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,ELECTRONIC CHECK,90.1,6310.9,NO,0
7524-VRLPL,MALE,YES,NO,NO,69,YES,YES,DSL,YES,NO,YES,YES,NO,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),74.1,5031.0,NO,0
1069-XAIEM,FEMALE,YES,NO,NO,1,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.05,85.05,YES,1
7569-NMZYQ,FEMALE,NO,YES,YES,72,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),118.75,8672.45,NO,0
5201-USSQZ,FEMALE,NO,YES,NO,26,YES,NO,FIBER OPTIC,NO,NO,NO,YES,NO,YES,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),85.9,2196.45,NO,0
2105-PHWON,FEMALE,NO,YES,NO,33,YES,YES,FIBER OPTIC,NO,NO,YES,YES,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),95.0,3008.15,NO,0
1494-EJZDW,FEMALE,NO,YES,YES,10,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,20.15,220.8,NO,0
4884-TVUQF,FEMALE,YES,NO,NO,57,YES,YES,FIBER OPTIC,YES,NO,YES,YES,NO,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),101.3,5779.6,NO,0
8003-EWNDZ,FEMALE,NO,NO,NO,10,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,21.2,222.65,NO,0
1897-RCFUM,FEMALE,NO,YES,YES,39,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,YES,MAILED CHECK,24.2,914.6,NO,0
9256-JTBNZ,FEMALE,NO,NO,NO,11,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),20.3,246.3,NO,0
4658-HCOHW,FEMALE,NO,YES,YES,21,YES,NO,FIBER OPTIC,NO,YES,YES,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,102.8,2110.15,YES,1
2211-RMNHO,FEMALE,NO,YES,YES,68,YES,YES,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),85.3,5560.0,NO,0
2432-TFSMK,MALE,NO,NO,NO,18,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),89.6,1633.0,NO,0
3440-JPSCL,FEMALE,NO,NO,NO,6,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,99.95,547.65,YES,1
4929-ROART,MALE,NO,NO,NO,18,YES,YES,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,56.25,969.85,NO,0
1834-ABKHQ,FEMALE,NO,YES,YES,52,YES,NO,DSL,NO,NO,YES,NO,NO,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),50.95,2610.65,NO,0
1741-WTPON,MALE,NO,YES,YES,56,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,MAILED CHECK,115.85,6567.9,NO,0
3932-IJWDZ,MALE,NO,NO,NO,45,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),103.65,4747.85,NO,0
1240-HCBOH,FEMALE,NO,NO,NO,67,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,MAILED CHECK,26.1,1759.55,NO,0
3594-KADLU,MALE,NO,YES,NO,3,NO,NO PHONE SERVICE,DSL,YES,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,35.1,101.1,NO,0
8065-BVEPF,MALE,YES,NO,NO,65,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),99.1,6496.15,NO,0
3796-ENZGF,MALE,NO,YES,NO,63,YES,YES,DSL,NO,YES,NO,YES,NO,YES,TWO YEAR,NO,MAILED CHECK,67.25,4234.15,NO,0
1734-ZMNTZ,FEMALE,NO,YES,YES,11,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,25.0,300.7,NO,0
2853-CWQFQ,MALE,NO,NO,YES,1,YES,NO,DSL,NO,NO,NO,YES,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,59.55,59.55,NO,0
0813-TAXXS,MALE,NO,NO,NO,55,YES,YES,DSL,NO,NO,YES,NO,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),77.8,4323.35,NO,0
2519-TWKFS,MALE,NO,YES,YES,25,YES,YES,DSL,NO,NO,NO,YES,NO,NO,ONE YEAR,YES,MAILED CHECK,55.1,1466.1,NO,0
2889-FPWRM,MALE,NO,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),117.8,8684.8,YES,1
0626-QXNGV,FEMALE,NO,YES,NO,72,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),24.15,1776.45,NO,0
6723-CEGQI,FEMALE,NO,NO,YES,65,NO,NO PHONE SERVICE,DSL,NO,YES,NO,YES,YES,NO,TWO YEAR,NO,MAILED CHECK,45.25,2933.95,NO,0
6987-XQSJT,FEMALE,YES,NO,NO,54,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.5,4370.25,YES,1
4732-RRJZC,MALE,NO,YES,YES,7,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.25,144.35,NO,0
9499-XPZXM,FEMALE,NO,YES,NO,72,YES,YES,DSL,YES,YES,NO,YES,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),64.75,4804.75,NO,0
4338-EYCER,MALE,NO,YES,NO,21,YES,NO,DSL,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),54.6,1125.2,NO,0
3007-FDPEA,FEMALE,NO,NO,NO,2,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),20.7,39.85,NO,0
6350-XFYGW,MALE,YES,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.75,422.4,NO,0
4290-BSXUX,MALE,NO,YES,NO,3,YES,YES,FIBER OPTIC,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),79.65,251.75,YES,1
8513-OLYGY,MALE,NO,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),115.8,8332.15,NO,0
0311-QYWSS,FEMALE,NO,NO,NO,6,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,49.45,314.6,NO,0
8705-DWKTI,MALE,NO,NO,NO,52,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),83.8,4331.4,NO,0
8755-IWJHN,MALE,YES,YES,NO,69,YES,YES,FIBER OPTIC,NO,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),95.35,6382.0,NO,0
0325-XBFAC,MALE,NO,NO,NO,8,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.7,740.3,YES,1
4480-QQRHC,FEMALE,YES,NO,NO,8,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),74.05,600.15,NO,0
0929-PECLO,FEMALE,YES,NO,NO,63,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),89.6,5538.8,NO,0
3680-CTHUH,MALE,NO,NO,NO,60,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),116.6,7049.5,NO,0
1202-KKGFU,FEMALE,NO,YES,NO,12,YES,NO,DSL,YES,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),54.2,690.5,NO,0
6112-KTHFQ,FEMALE,NO,NO,NO,13,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,19.3,279.3,NO,0
1852-XEMDW,MALE,NO,NO,NO,22,YES,YES,DSL,YES,YES,YES,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,65.05,1427.55,NO,0
2462-XIIJB,MALE,NO,NO,NO,5,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,92.5,452.7,YES,1
4760-XOHVN,FEMALE,NO,YES,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.45,19.45,YES,1
1820-DJFPH,FEMALE,NO,YES,YES,72,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),24.05,1709.15,NO,0
9426-SXNHE,FEMALE,NO,NO,NO,2,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),18.75,53.15,NO,0
9068-FHQHD,FEMALE,NO,YES,YES,40,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),20.15,777.35,NO,0
1269-FOYWN,MALE,NO,YES,YES,44,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),20.0,860.85,NO,0
9470-YFUYI,MALE,YES,YES,NO,71,YES,NO,DSL,YES,YES,NO,YES,YES,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),71.0,5012.1,NO,0
7817-BOQPW,FEMALE,NO,NO,NO,2,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.55,166.3,YES,1
